 2.511535423078e+00  3.099799868811e-02 -3.462236451552e-02
 2.517845813589e+00  4.346628659033e-02 -2.218984802903e-02
 2.524156204099e+00  5.095170053981e-02 -5.290450569202e-03
 2.530466594609e+00  5.186473248927e-02  1.408039657511e-02
 2.536776985119e+00  4.541417985903e-02  3.336661519172e-02
 2.543087375630e+00  3.180261788513e-02  4.977049656341e-02
 2.549397766140e+00  1.229455112830e-02  6.063882564443e-02
 2.555708156650e+00 -1.086531298386e-02  6.386537278337e-02
 2.562018547160e+00 -3.468603804243e-02  5.825165503882e-02
 2.568328937671e+00 -5.579656820682e-02  4.376852825750e-02
 2.574639328181e+00 -7.090226372808e-02  2.167051019277e-02
 2.580949718691e+00 -7.727278034976e-02 -5.567838697826e-03
 2.587260109201e+00 -7.319207611304e-02 -3.450051192096e-02
 2.593570499712e+00 -5.830062524073e-02 -6.112380647444e-02
 2.599880890222e+00 -3.376960862904e-02 -8.140907032169e-02
 2.606191280732e+00 -2.266410098591e-03 -9.188650070482e-02
 2.612501671242e+00  3.230188703466e-02 -9.019847091469e-02
 2.618812061753e+00  6.524856306478e-02 -7.553826483786e-02
 2.625122452263e+00  9.172070445643e-02 -4.889981876077e-02
 2.631432842773e+00  1.073888716621e-01 -1.308570545973e-02
 2.637743233283e+00  1.091180760594e-01  2.754808827605e-02
 2.644053623794e+00  9.552002950176e-02  6.759492421896e-02
 2.650364014304e+00  6.729596011168e-02  1.012943104203e-01
 2.656674404814e+00  2.730285007904e-02  1.233362669797e-01
 2.662984795324e+00 -1.968863151686e-02  1.296640245467e-01
 2.669295185835e+00 -6.753330345925e-02  1.181574544931e-01
 2.675605576345e+00 -1.094919429234e-01  8.908804235487e-02
 2.681915966855e+00 -1.391574572628e-01  4.526144900561e-02
 2.688226357365e+00 -1.514025072227e-01 -8.196720708071e-03
 2.694536747876e+00 -1.432119067797e-01 -6.440721874800e-02
 2.700847138386e+00 -1.142699819242e-01 -1.155987689584e-01
 2.707157528896e+00 -6.719959968380e-02 -1.541608026524e-01
 2.713467919406e+00 -7.393255413912e-03 -1.737476546485e-01
 2.719778309917e+00  5.756783602799e-02 -1.702771815621e-01
 2.726088700427e+00  1.188506724757e-01 -1.426713181739e-01
 2.732399090937e+00  1.675515420298e-01 -9.321341070649e-02
 2.738709481447e+00  1.959661472819e-01 -2.744475593807e-02
 2.745019871958e+00  1.987703884038e-01  4.641505828108e-02
 2.751330262468e+00  1.739348179060e-01  1.184709102186e-01
 2.757640652978e+00  1.232232631546e-01  1.784597718946e-01
